Order_ID,Order_Date,Shipped_Date,Delivery_Date,Customer_Region,Warehouse,Product_Category,Quantity,Unit_Cost,Total_Cost,Transport_Mode,Carrier_Name,Order_Status,Delivery_Time,Delivery_On_Time,Delay_Days,Delivery_Accuracy,Delivery_Attempts,,,
ORD1303,18-07-2024,19-07-2024,21-07-2024,East,Warehouse D,Electronics,5,95.42,477.1,Air,Shadowfax,Delivered,3,N,1,Y,1,,,
ORD1304,23-12-2024,25-12-2024,29-12-2024,South,Warehouse A,Home & Kitchen,3,129.86,389.58,Air,Delhivery,Delivered,6,N,1,Y,1,,,
ORD1305,14-07-2024,16-07-2024,20-07-2024,North,Warehouse A,Home & Kitchen,1,165.92,165.92,Air,Delhivery,Delivered,6,Y,0,Y,1,,,
ORD1306,02-12-2024,04-12-2024,07-12-2024,South,Warehouse D,Beauty,2,66.63,133.26,Rail,Delhivery,Delivered,5,Y,0,Y,2,,,
ORD1307,15-11-2024,16-11-2024,21-11-2024,East,Warehouse C,Home & Kitchen,3,144.04,432.12,Air,Delhivery,Delivered,6,N,1,Y,1,,,
ORD1308,13-04-2024,14-04-2024,19-04-2024,East,Warehouse B,Grocery,1,102.95,102.95,Rail,XpressBees,Delivered,6,Y,0,Y,2,,,
ORD1309,29-12-2024,31-12-2024,03-01-2025,West,Warehouse D,Home & Kitchen,4,46.48,185.92,Road,Shadowfax,Delivered,5,N,1,Y,2,,,
ORD1310,08-04-2024,11-04-2024,15-04-2024,South,Warehouse C,Beauty,3,163.98,491.94,Road,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD1311,19-11-2024,20-11-2024,21-11-2024,North,Warehouse C,Apparel,3,43.57,130.71,Air,BlueDart,Delivered,2,Y,0,N,1,,,
ORD1312,16-11-2024,18-11-2024,24-11-2024,South,Warehouse B,Apparel,1,50.13,50.13,Air,XpressBees,Delivered,8,N,2,Y,2,,,
ORD1313,20-10-2024,22-10-2024,24-10-2024,East,Warehouse A,Grocery,3,17.42,52.26,Air,Shadowfax,Delivered,4,Y,0,Y,2,,,
ORD1314,11-03-2024,14-03-2024,13-03-2024,East,Warehouse C,Grocery,5,173.6,868,Road,EcomExpress,Delivered,2,N,2,Y,1,,,
ORD1315,10-02-2024,13-02-2024,13-02-2024,North,Warehouse A,Electronics,2,80.85,161.7,Road,Delhivery,Delivered,3,N,1,Y,1,,,
ORD1316,03-09-2024,06-09-2024,10-09-2024,West,Warehouse A,Apparel,5,124.61,623.05,Rail,BlueDart,Delivered,7,N,1,N,1,,,
ORD1317,18-10-2024,19-10-2024,23-10-2024,South,Warehouse A,Electronics,2,128.43,256.86,Air,XpressBees,Delivered,5,Y,0,Y,1,,,
ORD1318,28-08-2024,31-08-2024,01-09-2024,North,Warehouse D,Electronics,2,77.6,155.2,Rail,Delhivery,Delivered,4,Y,0,Y,1,,,
ORD1319,04-09-2024,05-09-2024,10-09-2024,East,Warehouse D,Electronics,1,70.72,70.72,Rail,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD1320,04-05-2024,07-05-2024,06-05-2024,West,Warehouse B,Apparel,5,164.26,821.3,Road,EcomExpress,Delivered,2,Y,0,Y,1,,,
ORD1321,27-09-2024,30-09-2024,03-10-2024,North,Warehouse B,Electronics,1,132.03,132.03,Air,EcomExpress,Delivered,6,N,2,Y,1,,,
ORD1322,09-08-2024,12-08-2024,13-08-2024,North,Warehouse A,Home & Kitchen,1,137.53,137.53,Air,Delhivery,Delivered,4,N,1,Y,2,,,
ORD1323,15-11-2024,17-11-2024,21-11-2024,East,Warehouse A,Grocery,5,156.26,781.3,Road,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD1324,09-10-2024,11-10-2024,14-10-2024,South,Warehouse C,Beauty,2,187.51,375.02,Air,Delhivery,Delivered,5,N,1,Y,1,,,
ORD1325,26-01-2024,29-01-2024,01-02-2024,North,Warehouse D,Beauty,3,110.68,332.04,Rail,Delhivery,Delivered,6,N,1,Y,1,,,
ORD1326,24-05-2024,27-05-2024,03-06-2024,West,Warehouse D,Beauty,3,42.19,126.57,Road,XpressBees,Delivered,10,N,3,Y,1,,,
ORD1327,12-12-2024,13-12-2024,20-12-2024,South,Warehouse C,Home & Kitchen,3,177.67,533.01,Rail,Shadowfax,Delivered,8,N,2,Y,1,,,
ORD1328,26-03-2024,28-03-2024,29-03-2024,East,Warehouse A,Beauty,4,60.28,241.12,Road,BlueDart,Delivered,3,N,1,Y,1,,,
ORD1329,14-08-2024,17-08-2024,19-08-2024,South,Warehouse A,Apparel,4,161.2,644.8,Air,Delhivery,Delivered,5,N,1,Y,1,,,
ORD1330,03-12-2024,04-12-2024,08-12-2024,South,Warehouse A,Electronics,1,16.35,16.35,Air,BlueDart,Delivered,5,Y,0,Y,1,,,
ORD1331,08-12-2024,09-12-2024,11-12-2024,West,Warehouse A,Beauty,5,37.47,187.35,Road,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD1332,04-03-2024,06-03-2024,06-03-2024,East,Warehouse C,Home & Kitchen,4,186.86,747.44,Rail,BlueDart,Delivered,2,Y,0,Y,2,,,
ORD1333,01-11-2024,02-11-2024,05-11-2024,North,Warehouse D,Apparel,3,144.43,433.29,Road,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD1334,23-05-2024,26-05-2024,24-05-2024,North,Warehouse C,Home & Kitchen,1,163.93,163.93,Rail,Delhivery,Delivered,1,N,2,Y,2,,,
ORD1335,08-06-2024,09-06-2024,15-06-2024,West,Warehouse C,Home & Kitchen,4,120.17,480.68,Air,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD1336,24-02-2024,27-02-2024,29-02-2024,West,Warehouse D,Home & Kitchen,3,98.04,294.12,Air,Delhivery,Delivered,5,N,1,Y,1,,,
ORD1337,16-12-2024,17-12-2024,18-12-2024,West,Warehouse B,Apparel,1,34.44,34.44,Air,XpressBees,Delivered,2,Y,0,Y,2,,,
ORD1338,05-03-2024,06-03-2024,10-03-2024,North,Warehouse C,Electronics,2,152.19,304.38,Air,Shadowfax,Delivered,5,N,1,Y,2,,,
ORD1339,23-06-2024,25-06-2024,30-06-2024,North,Warehouse D,Electronics,5,84.39,421.95,Air,EcomExpress,Delivered,7,Y,0,Y,1,,,
ORD1340,27-11-2024,29-11-2024,04-12-2024,East,Warehouse B,Apparel,3,29.56,88.68,Air,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD1341,12-11-2024,13-11-2024,15-11-2024,East,Warehouse A,Home & Kitchen,5,73.5,367.5,Road,Delhivery,Delivered,3,Y,0,Y,2,,,
ORD1342,30-09-2024,02-10-2024,02-10-2024,West,Warehouse C,Electronics,5,187.2,936,Road,EcomExpress,Delivered,2,N,1,Y,1,,,
ORD1343,07-10-2024,10-10-2024,09-10-2024,South,Warehouse D,Grocery,3,171.96,515.88,Rail,Delhivery,Delivered,2,Y,0,Y,1,,,
ORD1344,14-09-2024,17-09-2024,17-09-2024,East,Warehouse D,Apparel,1,91.49,91.49,Air,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD1345,09-06-2024,12-06-2024,13-06-2024,West,Warehouse A,Home & Kitchen,1,54.38,54.38,Road,EcomExpress,Delivered,4,N,1,Y,1,,,
ORD1346,04-12-2024,06-12-2024,06-12-2024,North,Warehouse D,Grocery,5,70.49,352.45,Air,EcomExpress,Delivered,2,N,2,N,1,,,
ORD1347,22-12-2024,24-12-2024,30-12-2024,East,Warehouse C,Electronics,3,13.97,41.91,Rail,Shadowfax,Delivered,8,N,1,Y,1,,,
ORD1348,22-08-2024,24-08-2024,25-08-2024,North,Warehouse C,Apparel,5,121.46,607.3,Air,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD1349,16-12-2024,17-12-2024,22-12-2024,North,Warehouse D,Apparel,2,82.42,164.84,Air,Shadowfax,Delivered,6,N,1,Y,1,,,
ORD1350,29-06-2024,30-06-2024,05-07-2024,North,Warehouse D,Home & Kitchen,3,45,135,Rail,EcomExpress,Delivered,6,N,1,Y,1,,,
ORD1351,21-03-2024,24-03-2024,26-03-2024,North,Warehouse B,Grocery,4,16.8,67.2,Rail,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD1352,15-09-2024,18-09-2024,18-09-2024,South,Warehouse C,Beauty,1,99.51,99.51,Road,Shadowfax,Delivered,3,N,1,Y,1,,,
ORD1353,06-04-2024,07-04-2024,12-04-2024,South,Warehouse C,Beauty,5,126.76,633.8,Rail,Delhivery,Delivered,6,Y,0,Y,1,,,
ORD1354,22-12-2024,23-12-2024,25-12-2024,East,Warehouse B,Apparel,2,142.62,285.24,Road,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD1355,14-04-2024,15-04-2024,18-04-2024,North,Warehouse C,Apparel,5,135.68,678.4,Rail,Delhivery,Returned,4,Y,0,Y,1,,,
ORD1356,16-05-2024,18-05-2024,18-05-2024,East,Warehouse D,Electronics,4,86.43,345.72,Air,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD1357,15-09-2024,17-09-2024,19-09-2024,North,Warehouse B,Home & Kitchen,1,11.61,11.61,Air,XpressBees,Delivered,4,N,2,Y,2,,,
ORD1358,18-05-2024,20-05-2024,24-05-2024,North,Warehouse C,Electronics,2,175.54,351.08,Rail,EcomExpress,Delivered,6,N,1,Y,1,,,
ORD1359,22-07-2024,25-07-2024,29-07-2024,South,Warehouse D,Home & Kitchen,2,96.87,193.74,Rail,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD1360,07-03-2024,10-03-2024,12-03-2024,North,Warehouse A,Grocery,3,189.54,568.62,Road,XpressBees,Delivered,5,N,1,Y,2,,,
ORD1361,11-09-2024,14-09-2024,17-09-2024,South,Warehouse C,Beauty,3,93.89,281.67,Rail,BlueDart,Delivered,6,Y,0,Y,1,,,
ORD1362,13-08-2024,15-08-2024,20-08-2024,North,Warehouse B,Electronics,5,178.14,890.7,Rail,XpressBees,Delivered,7,N,1,Y,1,,,
ORD1363,26-08-2024,29-08-2024,30-08-2024,South,Warehouse B,Electronics,4,18.49,73.96,Air,Shadowfax,Delivered,4,N,1,Y,2,,,
ORD1364,12-04-2024,13-04-2024,16-04-2024,South,Warehouse C,Home & Kitchen,3,137.14,411.42,Air,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD1365,03-08-2024,06-08-2024,09-08-2024,West,Warehouse C,Beauty,1,139.31,139.31,Air,EcomExpress,Delivered,6,N,1,Y,1,,,
ORD1366,22-03-2024,23-03-2024,30-03-2024,West,Warehouse D,Grocery,4,194.67,778.68,Air,BlueDart,Delivered,8,N,1,Y,1,,,
ORD1367,13-06-2024,14-06-2024,20-06-2024,West,Warehouse A,Apparel,2,174.06,348.12,Road,EcomExpress,Delivered,7,N,1,Y,2,,,
ORD1368,24-07-2024,26-07-2024,29-07-2024,East,Warehouse A,Electronics,5,195.71,978.55,Air,EcomExpress,Delivered,5,N,3,Y,1,,,
ORD1369,12-03-2024,13-03-2024,19-03-2024,East,Warehouse D,Grocery,5,78.27,391.35,Road,XpressBees,Delivered,7,Y,0,Y,1,,,
ORD1370,10-11-2024,11-11-2024,11-11-2024,North,Warehouse A,Apparel,1,37.57,37.57,Air,EcomExpress,Returned,1,N,1,N,3,,,
ORD1371,20-05-2024,21-05-2024,30-05-2024,West,Warehouse C,Home & Kitchen,3,62.99,188.97,Air,EcomExpress,Cancelled,10,N,3,N,1,,,
ORD1372,06-03-2024,07-03-2024,08-03-2024,West,Warehouse C,Electronics,3,167.03,501.09,Air,EcomExpress,Returned,2,Y,0,Y,3,,,
ORD1373,28-03-2024,31-03-2024,02-04-2024,East,Warehouse D,Electronics,4,69.84,279.36,Air,BlueDart,Delivered,5,Y,0,Y,1,,,
ORD1374,20-03-2024,22-03-2024,27-03-2024,West,Warehouse A,Home & Kitchen,5,140.78,703.9,Air,EcomExpress,Delivered,7,Y,0,N,1,,,
ORD1375,20-08-2024,22-08-2024,24-08-2024,West,Warehouse A,Beauty,5,40.71,203.55,Road,XpressBees,Returned,4,Y,0,Y,1,,,
ORD1376,17-05-2024,20-05-2024,19-05-2024,West,Warehouse D,Electronics,5,13.49,67.45,Rail,BlueDart,Delivered,2,N,1,Y,1,,,
ORD1377,11-03-2024,12-03-2024,19-03-2024,East,Warehouse B,Electronics,3,51.75,155.25,Road,Delhivery,Delivered,8,N,3,Y,1,,,
ORD1378,08-05-2024,10-05-2024,11-05-2024,East,Warehouse B,Apparel,5,36.03,180.15,Road,EcomExpress,Delivered,3,N,1,N,1,,,
ORD1379,06-03-2024,07-03-2024,11-03-2024,East,Warehouse B,Beauty,2,61.9,123.8,Rail,Delhivery,Delivered,5,N,1,Y,2,,,
ORD1380,19-05-2024,21-05-2024,26-05-2024,South,Warehouse A,Grocery,2,140.58,281.16,Rail,BlueDart,Delivered,7,Y,0,N,1,,,
ORD1381,21-11-2024,23-11-2024,28-11-2024,South,Warehouse D,Home & Kitchen,4,58.9,235.6,Air,XpressBees,Delivered,7,Y,0,Y,2,,,
ORD1382,27-02-2024,29-02-2024,29-02-2024,East,Warehouse B,Apparel,5,85.78,428.9,Road,XpressBees,Delivered,2,Y,0,Y,1,,,
ORD1383,11-05-2024,14-05-2024,12-05-2024,South,Warehouse B,Apparel,2,147.36,294.72,Rail,Shadowfax,Delivered,1,N,1,Y,1,,,
ORD1384,26-09-2024,28-09-2024,01-10-2024,West,Warehouse C,Grocery,1,53.72,53.72,Road,Delhivery,Delivered,5,N,1,Y,1,,,
ORD1385,18-12-2024,19-12-2024,23-12-2024,East,Warehouse D,Beauty,3,77.16,231.48,Road,BlueDart,Delivered,5,N,1,Y,1,,,
ORD1386,16-11-2024,19-11-2024,23-11-2024,West,Warehouse A,Apparel,3,61.56,184.68,Air,Delhivery,Returned,7,N,3,Y,3,,,
ORD1387,04-05-2024,06-05-2024,05-05-2024,West,Warehouse A,Grocery,2,17.79,35.58,Air,Delhivery,Delivered,1,N,2,Y,1,,,
ORD1388,07-01-2024,10-01-2024,15-01-2024,South,Warehouse D,Grocery,3,99.61,298.83,Rail,EcomExpress,Delivered,8,N,2,Y,1,,,
ORD1389,29-12-2024,01-01-2025,05-01-2025,North,Warehouse B,Home & Kitchen,4,133.97,535.88,Air,BlueDart,Delivered,7,N,2,Y,1,,,
ORD1390,07-04-2024,08-04-2024,11-04-2024,North,Warehouse A,Grocery,4,173.41,693.64,Road,XpressBees,Delivered,4,N,1,Y,1,,,
ORD1391,07-07-2024,08-07-2024,13-07-2024,West,Warehouse A,Apparel,1,11.87,11.87,Road,EcomExpress,Delivered,6,N,1,Y,1,,,
ORD1392,15-03-2024,16-03-2024,17-03-2024,East,Warehouse D,Home & Kitchen,3,88.82,266.46,Rail,Shadowfax,Delivered,2,Y,0,Y,2,,,
ORD1393,17-03-2024,19-03-2024,21-03-2024,South,Warehouse B,Grocery,2,148.78,297.56,Rail,XpressBees,Delivered,4,Y,0,N,3,,,
ORD1394,26-09-2024,27-09-2024,30-09-2024,West,Warehouse C,Apparel,4,50.62,202.48,Road,XpressBees,Delivered,4,Y,0,Y,1,,,
ORD1395,01-10-2024,04-10-2024,05-10-2024,East,Warehouse A,Grocery,2,53.64,107.28,Road,EcomExpress,Delivered,4,N,2,Y,1,,,
ORD1396,08-07-2024,11-07-2024,14-07-2024,South,Warehouse C,Electronics,2,111.14,222.28,Road,Delhivery,Returned,6,N,1,Y,1,,,
ORD1397,24-07-2024,25-07-2024,30-07-2024,East,Warehouse C,Grocery,1,57.04,57.04,Rail,XpressBees,Delivered,6,Y,0,Y,1,,,
ORD1398,24-06-2024,25-06-2024,26-06-2024,North,Warehouse C,Grocery,4,124.83,499.32,Rail,Delhivery,Delivered,2,N,2,Y,1,,,
ORD1399,11-02-2024,14-02-2024,16-02-2024,South,Warehouse C,Electronics,2,67.99,135.98,Road,EcomExpress,Cancelled,5,N,3,N,1,,,
ORD1400,02-06-2024,03-06-2024,07-06-2024,North,Warehouse B,Grocery,1,56.01,56.01,Air,Delhivery,Delivered,5,Y,0,Y,1,,,
ORD1401,21-01-2024,22-01-2024,26-01-2024,South,Warehouse A,Apparel,3,197.14,591.42,Road,Delhivery,Delivered,5,N,1,Y,1,,,
ORD1402,19-10-2024,20-10-2024,25-10-2024,East,Warehouse D,Apparel,1,174.8,174.8,Air,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD1403,18-10-2024,19-10-2024,19-10-2024,East,Warehouse C,Home & Kitchen,5,160.21,801.05,Air,Delhivery,Delivered,1,N,2,Y,1,,,
ORD1404,10-04-2024,13-04-2024,19-04-2024,North,Warehouse C,Home & Kitchen,3,64.7,194.1,Road,Delhivery,Delivered,9,N,2,Y,1,,,
ORD1405,20-07-2024,23-07-2024,23-07-2024,West,Warehouse B,Grocery,1,144.65,144.65,Road,Shadowfax,Delivered,3,Y,0,Y,1,,,
ORD1406,20-03-2024,22-03-2024,23-03-2024,North,Warehouse B,Home & Kitchen,3,111.5,334.5,Road,Delhivery,Delivered,3,Y,0,Y,2,,,
ORD1407,13-08-2024,14-08-2024,20-08-2024,East,Warehouse C,Beauty,4,104.91,419.64,Road,XpressBees,Returned,7,N,3,Y,1,,,
ORD1408,17-08-2024,20-08-2024,20-08-2024,West,Warehouse B,Electronics,3,34.06,102.18,Rail,Shadowfax,Delivered,3,N,1,Y,1,,,
ORD1409,13-10-2024,14-10-2024,17-10-2024,East,Warehouse B,Apparel,3,30.55,91.65,Rail,Shadowfax,Cancelled,4,Y,0,N,1,,,
ORD1410,10-10-2024,12-10-2024,13-10-2024,South,Warehouse C,Beauty,3,66.71,200.13,Rail,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD1411,01-03-2024,03-03-2024,10-03-2024,North,Warehouse B,Apparel,5,20.72,103.6,Air,Shadowfax,Returned,9,N,2,Y,1,,,
ORD1412,03-12-2024,05-12-2024,07-12-2024,South,Warehouse B,Beauty,2,64.87,129.74,Rail,BlueDart,Delivered,4,Y,0,Y,2,,,
ORD1413,28-08-2024,30-08-2024,04-09-2024,North,Warehouse C,Electronics,2,13.75,27.5,Rail,Shadowfax,Delivered,7,N,1,Y,1,,,
ORD1414,05-10-2024,07-10-2024,08-10-2024,East,Warehouse D,Electronics,5,65.02,325.1,Road,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD1415,24-06-2024,26-06-2024,01-07-2024,South,Warehouse D,Electronics,2,31.07,62.14,Rail,Shadowfax,Delivered,7,Y,0,Y,1,,,
ORD1416,21-03-2024,24-03-2024,27-03-2024,North,Warehouse D,Electronics,1,68.03,68.03,Road,Shadowfax,Delivered,6,N,1,Y,1,,,
ORD1417,24-02-2024,26-02-2024,27-02-2024,West,Warehouse C,Beauty,4,149,596,Road,BlueDart,Delivered,3,Y,0,Y,1,,,
ORD1418,14-01-2024,15-01-2024,15-01-2024,South,Warehouse C,Grocery,5,149.35,746.75,Air,BlueDart,Returned,1,N,2,Y,1,,,
ORD1419,23-08-2024,26-08-2024,24-08-2024,East,Warehouse C,Apparel,1,41.97,41.97,Road,BlueDart,Delivered,1,N,1,N,1,,,
ORD1420,17-07-2024,20-07-2024,23-07-2024,East,Warehouse C,Apparel,4,48.57,194.28,Air,Delhivery,Delivered,6,Y,0,Y,1,,,
ORD1421,07-09-2024,10-09-2024,11-09-2024,North,Warehouse C,Beauty,5,143.52,717.6,Road,BlueDart,Delivered,4,Y,0,Y,1,,,
ORD1422,25-05-2024,28-05-2024,29-05-2024,North,Warehouse D,Beauty,2,135.47,270.94,Road,EcomExpress,Delivered,4,N,2,Y,1,,,
ORD1423,11-04-2024,12-04-2024,13-04-2024,East,Warehouse A,Apparel,5,122.27,611.35,Rail,Shadowfax,Returned,2,Y,0,Y,2,,,
ORD1424,19-07-2024,20-07-2024,20-07-2024,East,Warehouse C,Beauty,2,48.81,97.62,Rail,EcomExpress,Delivered,1,N,2,N,1,,,
ORD1425,01-09-2024,04-09-2024,03-09-2024,South,Warehouse B,Apparel,1,72.25,72.25,Rail,EcomExpress,Delivered,2,Y,0,Y,1,,,
ORD1426,04-09-2024,06-09-2024,07-09-2024,North,Warehouse D,Beauty,4,70.78,283.12,Air,EcomExpress,Delivered,3,N,1,Y,1,,,
ORD1427,01-03-2024,04-03-2024,02-03-2024,West,Warehouse B,Home & Kitchen,4,75.07,300.28,Rail,XpressBees,Delivered,1,N,1,Y,1,,,
ORD1428,29-02-2024,02-03-2024,06-03-2024,North,Warehouse C,Grocery,2,106.85,213.7,Rail,BlueDart,Delivered,6,N,1,Y,1,,,
ORD1429,19-07-2024,20-07-2024,25-07-2024,East,Warehouse B,Home & Kitchen,1,14.78,14.78,Road,EcomExpress,Delivered,6,Y,0,Y,1,,,
ORD1430,15-06-2024,16-06-2024,20-06-2024,North,Warehouse A,Beauty,5,13.41,67.05,Air,BlueDart,Delivered,5,Y,0,Y,3,,,
ORD1431,31-12-2024,01-01-2025,07-01-2025,South,Warehouse B,Home & Kitchen,4,27.73,110.92,Air,Delhivery,Delivered,7,N,2,Y,2,,,
ORD1432,20-10-2024,22-10-2024,20-10-2024,South,Warehouse D,Grocery,2,49.48,98.96,Rail,BlueDart,Delivered,0,N,2,Y,1,,,
ORD1433,26-02-2024,29-02-2024,04-03-2024,South,Warehouse A,Grocery,5,17.66,88.3,Air,Delhivery,Delivered,7,Y,0,Y,1,,,
ORD1434,26-07-2024,27-07-2024,28-07-2024,North,Warehouse A,Apparel,3,127.13,381.39,Air,Shadowfax,Cancelled,2,Y,0,N,2,,,
ORD1435,03-07-2024,05-07-2024,04-07-2024,West,Warehouse B,Beauty,4,66.75,267,Road,Delhivery,Returned,1,N,1,Y,2,,,
ORD1436,07-06-2024,09-06-2024,12-06-2024,North,Warehouse C,Beauty,1,142.28,142.28,Road,Shadowfax,Delivered,5,N,1,Y,1,,,
ORD1437,13-06-2024,16-06-2024,19-06-2024,East,Warehouse C,Beauty,4,116.14,464.56,Air,BlueDart,Returned,6,N,1,Y,1,,,
ORD1438,18-06-2024,19-06-2024,20-06-2024,North,Warehouse C,Apparel,5,92.04,460.2,Road,Delhivery,Delivered,2,Y,0,Y,2,,,
ORD1439,07-10-2024,09-10-2024,14-10-2024,North,Warehouse B,Beauty,2,125.51,251.02,Air,BlueDart,Delivered,7,N,1,Y,1,,,
ORD1440,06-08-2024,08-08-2024,11-08-2024,West,Warehouse A,Apparel,2,193.93,387.86,Air,EcomExpress,Delivered,5,Y,0,Y,1,,,
ORD1441,18-01-2024,21-01-2024,22-01-2024,North,Warehouse C,Apparel,4,92.9,371.6,Road,XpressBees,Cancelled,4,N,1,N,1,,,
ORD1442,03-07-2024,06-07-2024,08-07-2024,North,Warehouse D,Beauty,3,63.57,190.71,Air,BlueDart,Delivered,5,N,3,Y,1,,,
ORD1443,02-06-2024,05-06-2024,04-06-2024,North,Warehouse D,Grocery,1,78.74,78.74,Air,Shadowfax,Delivered,2,N,1,Y,1,,,
ORD1444,16-09-2024,19-09-2024,24-09-2024,North,Warehouse C,Electronics,1,160.07,160.07,Road,Delhivery,Delivered,8,N,2,Y,1,,,
ORD1445,25-02-2024,27-02-2024,28-02-2024,West,Warehouse A,Apparel,1,151.27,151.27,Road,XpressBees,Delivered,3,Y,0,Y,1,,,
ORD1446,18-09-2024,20-09-2024,20-09-2024,South,Warehouse C,Electronics,3,40.51,121.53,Rail,EcomExpress,Delivered,2,Y,0,Y,1,,,
ORD1447,24-07-2024,26-07-2024,27-07-2024,South,Warehouse D,Electronics,1,59.01,59.01,Rail,BlueDart,Delivered,3,Y,0,N,1,,,
ORD1448,08-11-2024,10-11-2024,11-11-2024,East,Warehouse D,Grocery,3,191.69,575.07,Air,XpressBees,Delivered,3,N,1,N,1,,,
ORD1449,24-05-2024,26-05-2024,27-05-2024,East,Warehouse B,Home & Kitchen,3,119.76,359.28,Air,XpressBees,Delivered,3,Y,0,Y,2,,,
ORD1450,25-06-2024,26-06-2024,01-07-2024,East,Warehouse A,Grocery,2,171.5,343,Rail,BlueDart,Delivered,6,Y,0,Y,2,,,
ORD1451,25-01-2024,27-01-2024,26-01-2024,South,Warehouse C,Beauty,5,55.89,279.45,Rail,EcomExpress,Delivered,1,N,1,Y,1,,,
ORD1452,27-11-2024,30-11-2024,30-11-2024,West,Warehouse B,Electronics,3,95.91,287.73,Road,Shadowfax,Delivered,3,N,2,Y,1,,,
ORD1453,28-05-2024,29-05-2024,02-06-2024,South,Warehouse C,Beauty,1,38.47,38.47,Air,BlueDart,Delivered,5,N,1,Y,1,,,
ORD1454,11-12-2024,14-12-2024,18-12-2024,North,Warehouse C,Home & Kitchen,3,158.83,476.49,Road,BlueDart,Delivered,7,Y,0,Y,1,,,
ORD1455,31-01-2024,01-02-2024,06-02-2024,South,Warehouse B,Electronics,5,47.83,239.15,Rail,Shadowfax,Delivered,6,N,1,Y,2,,,
ORD1456,22-08-2024,24-08-2024,24-08-2024,West,Warehouse A,Beauty,5,95.52,477.6,Rail,XpressBees,Delivered,2,N,2,Y,1,,,
ORD1457,11-05-2024,12-05-2024,13-05-2024,South,Warehouse B,Home & Kitchen,5,20.08,100.4,Air,Shadowfax,Delivered,2,Y,0,Y,1,,,
ORD1458,30-07-2024,31-07-2024,04-08-2024,North,Warehouse D,Apparel,1,159.28,159.28,Air,Delhivery,Delivered,5,Y,0,Y,1,,,
ORD1459,22-03-2024,23-03-2024,25-03-2024,South,Warehouse B,Apparel,1,183.26,183.26,Rail,BlueDart,Delivered,3,Y,0,Y,2,,,
ORD1460,26-10-2024,27-10-2024,28-10-2024,North,Warehouse D,Apparel,5,192.82,964.1,Air,Delhivery,Returned,2,Y,0,Y,2,,,
ORD1461,22-11-2024,23-11-2024,26-11-2024,East,Warehouse D,Grocery,5,92.99,464.95,Rail,XpressBees,Delivered,4,N,2,Y,1,,,
ORD1462,23-03-2024,26-03-2024,29-03-2024,West,Warehouse D,Electronics,2,20.59,41.18,Road,Delhivery,Delivered,6,Y,0,N,1,,,
ORD1463,11-05-2024,13-05-2024,20-05-2024,South,Warehouse A,Apparel,1,158.57,158.57,Rail,Shadowfax,Delivered,9,N,2,Y,1,,,
ORD1464,30-11-2024,01-12-2024,03-12-2024,South,Warehouse A,Grocery,4,146.91,587.64,Road,EcomExpress,Delivered,3,Y,0,Y,1,,,
ORD1465,04-02-2024,05-02-2024,08-02-2024,West,Warehouse D,Electronics,4,26.42,105.68,Road,Delhivery,Delivered,4,Y,0,Y,2,,,
ORD1466,15-12-2024,17-12-2024,16-12-2024,North,Warehouse D,Home & Kitchen,1,195.82,195.82,Road,EcomExpress,Cancelled,1,N,1,N,1,,,
ORD1467,28-10-2024,30-10-2024,04-11-2024,West,Warehouse C,Beauty,4,115.28,461.12,Air,BlueDart,Delivered,7,Y,0,N,1,,,
ORD1468,14-12-2024,16-12-2024,23-12-2024,East,Warehouse B,Apparel,5,32.11,160.55,Rail,Delhivery,Delivered,9,N,2,N,2,,,
ORD1469,19-04-2024,22-04-2024,24-04-2024,South,Warehouse A,Beauty,3,145.39,436.17,Road,XpressBees,Delivered,5,N,1,Y,1,,,
ORD1470,16-10-2024,17-10-2024,19-10-2024,West,Warehouse A,Grocery,2,60.07,120.14,Road,Shadowfax,Delivered,3,N,2,Y,1,,,
ORD1471,13-06-2024,15-06-2024,19-06-2024,North,Warehouse A,Apparel,5,91.02,455.1,Road,EcomExpress,Delivered,6,N,3,Y,1,,,
ORD1472,16-03-2024,17-03-2024,26-03-2024,North,Warehouse D,Grocery,5,130.68,653.4,Air,Delhivery,Returned,10,N,3,Y,1,,,
ORD1473,06-01-2024,09-01-2024,16-01-2024,North,Warehouse B,Beauty,1,38.91,38.91,Rail,Shadowfax,Delivered,10,N,3,Y,3,,,
